130;   3.40
125;   2.80
130;   2.50
113;   4.60
105;   4.10
100;   5.80
108;   4.30
123;   4.90
100;   3.80
113;   4.60
153;   4.80
140;   4.80
120;   3.20
 65;   3.20
140;   2.60
108;   2.90
125;   2.70
125;   2.70
113;   4.10
120;   2.80
130;   3.30
130;   3.70
130;   4.70
120;   5.00
138;   3.80
123;   4.00
 73;   3.20
130;   2.60
100;   2.20
140;   2.90
128;   2.40
113;   1.80
158;   2.70
233;   4.20
133;   4.20
143;   3.80
173;   2.60
130;   2.20
330;   1.30
165;   0.70
145;   1.80
123;   2.00
153;   3.20
125;   3.80
140;   3.10
138;   3.60
130;   2.80
160;   2.70
125;   2.60
100;   3.00
123;   2.70
120;   3.10
113;   2.20
 95;   3.90
113;   3.70
 98;   3.40
100;   4.00
 85;   3.70
100;   3.50
100;   4.10
118;   3.70
130;   4.10
120;   3.50
113;   4.20
123;   3.80
113;   4.10
103;   3.50
120;   3.30
138;   4.10
143;   3.70
140;   3.40
113;   2.70
130;   2.70
 95;   2.90
 58;   1.40
123;   0.90
123;   2.10
 93;   2.60
123;   2.20
123;   2.90
105;   3.80
113;   4.00
105;   4.60
 58;   5.00
123;   3.70
100;   2.80
113;   4.90
110;   4.80
118;   5.80
113;   5.00
113;   4.80
113;   4.70
113;   5.30
110;   5.10
118;   4.70
128;   5.50
108;   5.30
123;   4.70
135;   4.30
130;   4.00
110;   4.30
103;   4.80
113;   4.10
120;   5.10
120;   4.50
120;   4.50
 95;   4.50
115;   4.60
123;   4.60
123;   4.60
123;   4.50
128;   1.80
160;   0.70
130;   3.30
123;   4.40
115;   3.80
110;   3.70
118;   3.90
113;   4.30
123;   4.40
118;   3.90
103;   4.00
 98;   3.80
 90;   4.10
100;   4.60
100;   4.10
113;   4.30
 90;   3.70
105;   3.00
100;   5.00
103;   3.60
105;   2.90
 90;   2.80
113;   2.90
105;   2.70
153;   1.90
130;   3.90
123;   5.10
123;   4.70
135;   4.50
108;   4.70
125;   4.00
120;   4.70
113;   5.20
110;   6.00
113;   6.90
125;   5.80
113;   6.30
100;   5.20
100;   6.70
 78;   5.10
118;   3.60
110;   4.50
 80;   2.70
105;   6.10
118;   5.10
118;   5.40
130;   5.40
130;   5.80
105;   2.70
120;   4.40
125;   4.20
125;   4.50
113;   5.10
113;   5.10
105;   4.90
113;   5.50
100;   5.30
110;   6.50
130;   5.30
125;   3.30
143;   4.20
115;   3.50
113;   3.20
123;   3.70
120;   4.20
118;   3.50
153;   3.10
128;   3.00
143;   2.80
143;   3.00
158;   3.70
195;   2.70
203;   1.70
 80;   1.30
160;   1.40
123;   3.90
125;   4.00
138;   3.60
115;   2.91
153;   2.40
158;   3.70
160;   2.60
145;   2.30
165;   2.30
140;   1.10
165;   2.00
100;   2.30
 75;   1.60
135;   2.50
143;   2.70
138;   3.30
105;   4.40
138;   3.00
125;   3.20
130;   2.90
140;   3.50
135;   4.00
130;   3.90
123;   3.70
120;   3.80
125;   3.90
128;   3.80
113;   3.50
100;   3.20
160;   2.90
180;   1.70
153;   2.30
158;   2.60
150;   2.30
160;   2.60
165;   2.00
125;   1.90
158;   1.50
185;   1.10
128;   1.70
123;   1.60
165;   1.50
160;   2.20
 98;   1.70
145;   1.80
130;   2.10
145;   2.10
160;   2.00
130;   2.30
130;   2.70
125;   2.70
120;   3.00
118;   3.30
123;   2.70
 88;   2.80
125;   2.80
100;   2.60
118;   2.90
118;   2.60
120;   2.30
130;   2.60
135;   2.80
130;   2.60
128;   2.50
123;   2.60
120;   2.50
120;   2.70
138;   2.30
123;   2.30
130;   2.60
145;   2.10
125;   2.00
128;   2.20
125;   2.20
143;   2.50
138;   2.70
160;   2.10
160;   1.50
170;   1.30
115;   1.70
138;   2.10
123;   2.30
143;   2.20
125;   2.50
130;   2.60
113;   2.10
125;   2.70
130;   2.50
123;   1.80
130;   2.10
128;   2.50
125;   2.90
125;   2.40
113;   2.60
125;   2.30
123;   2.60
113;   2.30
113;   2.40
115;   2.30
 98;   1.80
125;   1.70
120;   2.00
120;   2.10
123;   1.90
130;   1.80
113;   1.70
123;   1.50
 80;   1.20
 98;   0.90
138;   1.10
113;   1.60
118;   1.70
 80;   1.70
115;   1.50
120;   1.60
145;   1.50
105;   1.50
 90;   1.80
123;   1.90
115;   1.70
113;   1.90
118;   1.90
113;   1.60
103;   1.30
 88;   1.40
130;   1.10
 90;   1.10
 90;   0.80
100;   1.10
103;   1.10
113;   1.60
108;   1.30
105;   1.30
